,Action.L,Action.R,Action.U,Action.D,Action.W,Action.C
"[[13.  1.  3.  3.  3.]
 [ 1.  4.  1.  6.  1.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4. 15.]]",0.0,0.0,0.0,-30.0,-30.0,0.0
"[[ 3.  1.  3.  3.  3.]
 [ 1.  4.  1.  6.  1.]
 [14.  4.  4.  4. 15.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]]",-51.0,37.60898654497301,0.0,0.0,-30.0,0.0
"[[ 3.  3.  3.  3. 14.]
 [ 3.  1.  3.  3.  3.]
 [ 1.  4.  1.  6.  1.]
 [ 4.  4.  4.  4.  4.]
 [14.  4.  4.  4.  4.]]",0.0,0.0,-30.0,-30.0,0.0,0.0
"[[ 3.  3.  3.  3. 14.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  1.  3.  3.  3.]
 [ 1.  4.  1.  6.  1.]
 [14.  4.  4.  4.  4.]]",0.0,-30.0,0.0,-30.0,0.0,-21.318547855756776
"[[ 3.  1.  3.  3. 14.]
 [ 1.  4.  1.  6.  1.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]
 [14.  4.  4.  4.  4.]]",0.0,0.0,-51.0,-51.0,0.0,0.0
"[[ 3.  3.  3.  3. 14.]
 [ 1.  3.  3.  3.  3.]
 [ 4.  1.  1.  6.  1.]
 [ 4.  4.  4.  4.  4.]
 [14.  4.  4.  4.  4.]]",-51.0,-29.42102466494377,-30.0,-30.0,-30.0,-51.0
"[[ 3.  3. 14.  3.  3.]
 [ 1.  3.  3.  3.  3.]
 [ 4.  1.  1.  6.  1.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4. 14.  4.  4.]]",-30.0,0.0,-51.0,0.0,0.0,-30.0
"[[ 3.  3. 14.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 1.  3.  3.  3.  3.]
 [ 4.  1.  1.  6.  1.]
 [ 4.  4. 14.  4.  4.]]",0.0,0.0,-30.0,-30.0,0.0,-30.0
"[[ 3.  3.  3.  3. 14.]
 [ 3.  3.  3.  3.  3.]
 [ 1.  1.  1.  6.  1.]
 [ 4.  4.  4.  4.  4.]
 [14.  4.  4.  4.  4.]]",-52.29906623897235,19.87126674419145,-63.04848993451605,14.627678449645066,-78.89640728981333,182.21962074941072
"[[ 3.  3. 14.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 1.  1.  1.  6.  1.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4. 14.  4.  4.]]",-92.48395017844416,-78.0068935229996,-114.86051734124472,-98.022673257,28.985132535266107,14.1748902379564
"[[ 3.  3. 14.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 1.  1.  1.  6.  1.]
 [ 4.  4. 14.  4.  4.]]",-86.49048372881751,-77.90680897520117,-75.1431297397626,-75.98999999999998,-20.573267406890203,7.327784974627256
"[[ 3.  3. 14.  3.  3.]
 [ 1.  1.  1.  6.  1.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4. 14.  4.  4.]]",-70.25126887899927,-70.92732875078742,-75.1431297397626,0.0,-30.0,-25.19761557218532
"[[14.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 1.  1.  1.  6.  1.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4. 14.]]",-96.29926245748013,5.818974465420784,-47.337625688016814,-31.82756714520374,206.55437678644745,-80.52126157173267
"[[14.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 1.  1.  1.  6.  1.]
 [ 4.  4.  4.  4. 14.]]",-51.0,7.435353806131091,-35.23182782036325,-43.41906162699604,127.07097653164004,0.0
"[[14.  3.  3.  3.  3.]
 [ 1.  3.  3.  3.  3.]
 [ 4.  1.  1.  1.  6.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4. 14.]]",-30.0,-44.83647580172253,-30.0,-29.81656142644805,-30.0,-43.77
"[[ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [12.  1.  1.  6. 11.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]]",107.9252624157026,223.9580081735876,203.20794664653948,159.84075387336355,376.9259668258238,71.1731516362918
"[[ 3.  3.  3.  3.  3.]
 [ 1.  3.  3.  3.  3.]
 [15.  1.  1.  1. 16.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]]",-51.0,33.41037269245088,25.3054610853768,-21.919672379479024,204.3017796340069,-55.461672931294345
"[[ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [14.  3.  3.  3. 13.]
 [ 1.  1.  1.  6.  1.]
 [ 4.  4.  4.  4.  4.]]",142.4155732002351,190.56369578203552,72.09059351964466,166.5882617213606,337.5839036274907,25.80502111975308
"[[ 3.  3.  3.  3.  3.]
 [ 1.  1.  1.  6.  1.]
 [15.  4.  4.  4. 14.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]]",95.31671778913852,159.5125465281343,168.782296655199,89.65598579048974,298.6002389687389,67.59517537666963
"[[ 3.  3.  3.  3. 13.]
 [ 3.  3.  3.  3.  3.]
 [ 1.  1.  1.  6.  1.]
 [ 4.  4.  4.  4.  4.]
 [15.  4.  4.  4.  4.]]",279.53882957319234,287.0646014095408,274.50925251688227,270.0872983277089,315.1239812229398,206.55000950972743
"[[ 3.  3.  3.  3. 13.]
 [ 3.  3.  3.  3.  3.]
 [ 1.  1.  1.  1.  6.]
 [ 4.  4.  4.  4.  4.]
 [15.  4.  4.  4.  4.]]",149.602904731914,196.8074768159064,117.03151185153486,277.94907575869394,349.9116689300474,114.36961325721776
"[[ 3.  3.  3.  3. 13.]
 [ 3.  3.  3.  3.  3.]
 [ 1.  1.  1.  1.  1.]
 [ 4.  4.  4.  4.  4.]
 [15.  4.  4.  4.  4.]]",200.6855196791044,179.57565221816787,75.51263487206306,43.21980959653747,237.20691898150807,-21.754682842666853
"[[ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [12.  1.  1.  1. 11.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]]",0.0,3.4008384969429684,0.0,-38.1,164.0797040340987,-31.80534596729902
"[[ 3.  3. 13.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 1.  1.  1.  6.  1.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4. 15.  4.  4.]]",298.6347360720631,379.2363095499958,300.36821147345574,296.0552731642691,299.9523362111859,299.7148647129847
"[[13.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 1.  1.  1.  6.  1.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4. 15.]]",261.7247374315356,277.5158685266132,266.3424080741685,265.4558989079235,177.74462845643777,346.4068614549552
"[[13.  3.  3.  3.  3.]
 [ 1.  1.  1.  6.  1.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4. 15.]]",25.61643156953945,163.0148768311094,282.61439426047286,49.07663787171234,83.6795294909105,291.3318757002063
"[[11.  1.  1.  6.  1.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4. 15.]]",80.18336873403112,106.91140055618864,178.99108194026812,63.83549752680814,129.572440265838,86.05376034233053
"[[13.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 1.  1.  1.  1.  6.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4. 15.]]",119.63669276774571,203.77683397870223,188.7381669402676,122.76159209013872,89.5394454936662,282.4751290455635
"[[13.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 1.  1.  1.  1.  6.]
 [ 4.  4.  4.  4. 15.]]",23.82066806579633,304.7361121456829,-31.52932368028449,126.1998678162393,-53.4477112549187,215.15383573968
"[[13.  3.  3.  3.  3.]
 [ 1.  1.  1.  1.  6.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4. 15.]]",-23.13405370230673,-43.36187638127915,133.91087013599042,-50.19,-58.07453151556025,230.1249378155553
"[[11.  1.  1.  1.  6.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4. 15.]]",0.0,0.0,0.0,3.0,25.84682382185944,0.0
"[[13.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 1.  1.  1.  6.  1.]
 [ 4.  4.  4.  4. 15.]]",219.7321378489684,118.89632861041376,72.97863662973108,284.8436517370704,161.0676845947833,295.1694043468105
"[[ 3.  3. 13.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 1.  1.  1.  6.  1.]
 [ 4.  4. 15.  4.  4.]]",229.52322017604698,248.52536800207685,142.27874207013008,353.4412431229956,284.28297917017994,282.49673266838914
"[[ 3.  3. 13.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 1.  1.  1.  1.  6.]
 [ 4.  4. 15.  4.  4.]]",39.05618094383735,319.444965077849,-9.18109223534446,273.9688999399741,108.14494814108666,154.45659900409976
"[[ 3.  3.  3.  3. 13.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 1.  1.  1.  1.  6.]
 [15.  4.  4.  4.  4.]]",10.836211681824787,149.61051880867916,-50.15434781990169,270.70851895804395,165.6666435146475,-33.40390832239685
"[[ 3.  3.  3.  3. 13.]
 [ 3.  3.  3.  3.  3.]
 [ 1.  3.  3.  3.  3.]
 [ 4.  1.  1.  1.  1.]
 [15.  4.  4.  4.  4.]]",1.4402906606999994,0.0,0.0,37.834531349156535,0.0,-30.0
"[[ 3.  3.  3.  3. 13.]
 [ 1.  3.  3.  3.  3.]
 [ 4.  1.  1.  1.  1.]
 [ 4.  4.  4.  4.  4.]
 [15.  4.  4.  4.  4.]]",43.38168753854994,126.55923246071832,-0.2091000000000001,0.0,-0.2193,-30.0
"[[ 3.  3.  3.  3. 13.]
 [ 3.  1.  3.  3.  3.]
 [ 1.  4.  1.  1.  1.]
 [ 4.  4.  4.  4.  4.]
 [15.  4.  4.  4.  4.]]",-30.0,35.33309461165475,0.0,0.0,0.0,-30.0
"[[ 0.  3.  3.  3. 13.]
 [ 0.  3.  1.  3.  3.]
 [ 0.  1.  4.  1.  1.]
 [ 0.  4.  4.  4.  4.]
 [11.  4.  4.  4.  4.]]",0.0,0.0,0.0,0.0,93.82344870977646,0.0
"[[ 3.  3. 13.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  1.]
 [ 1.  1.  6.  1.  4.]
 [ 4.  4. 15.  4.  4.]]",-0.123,-1.7399999999999998,-30.0,167.4557575346228,-0.6,-0.6
"[[ 3.  3. 13.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  1.]
 [ 1.  1. 17.  1.  4.]]",0.0,0.0,-0.69,0.0,0.0,0.0
"[[ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [11.  1.  1.  6. 12.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]]",81.11066793377734,54.14309459413328,151.93616486954585,125.02543658387724,37.76807843545826,302.8899565427795
"[[ 3.  3.  3.  3. 14.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 1.  1.  1.  6.  1.]
 [14.  4.  4.  4.  4.]]",-88.89062819716072,-59.48759688632923,-65.69999999999999,-20.67472040609133,-91.67340581037192,92.05486497843346
"[[ 3.  3.  3.  3. 14.]
 [ 3.  3.  3.  3.  3.]
 [ 1.  1.  1.  1.  6.]
 [ 4.  4.  4.  4.  4.]
 [14.  4.  4.  4.  4.]]",-51.97023368346928,0.8241226145593821,-65.69999999999999,-50.950927616640485,-98.329791067165,72.2535439427405
"[[ 3.  3.  3.  3. 14.]
 [ 1.  1.  1.  6.  1.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]
 [14.  4.  4.  4.  4.]]",-69.62778115400718,-11.930199045530593,-83.19299999999998,-22.63766298148843,-106.51744009876154,156.21008875661352
"[[ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [13.  3.  3.  3. 14.]
 [ 1.  1.  1.  6.  1.]
 [ 4.  4.  4.  4.  4.]]",29.32530817008009,111.6419901199128,109.66277407316866,52.110571374682806,45.95025503477591,295.6324562375079
"[[ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  1.]
 [11.  1.  1.  6. 15.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]]",-19.59730107628711,-39.27207891889296,-27.22744547253724,-23.22031913679765,-65.69999999999999,223.68029605727804
"[[ 3.  3.  3.  3. 14.]
 [ 3.  3.  3.  3.  1.]
 [ 1.  1.  1.  6.  4.]
 [ 4.  4.  4.  4.  4.]
 [14.  4.  4.  4.  4.]]",-39.20030838269589,-46.01095171944064,-51.0,-51.0,-81.4911202046585,-30.0
"[[ 3.  3.  3.  3. 12.]
 [ 1.  1.  1.  6.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]
 [14.  4.  4.  4.  4.]]",-34.768746583989376,0.0,0.0,0.0,-30.0,-30.0
"[[ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [13.  3.  3.  3. 12.]
 [ 1.  1.  1.  6.  4.]
 [ 4.  4.  4.  4.  4.]]",-8.305278605195248,0.0,0.0,-29.361866210689897,-38.1,138.5683526943065
"[[ 3.  3.  3.  3.  1.]
 [ 1.  1.  1.  6.  4.]
 [14.  4.  4.  4. 15.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]]",28.70314779436208,-8.91078815734256,-7.586065157170209,0.0,0.0,139.34439707661213
"[[13.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  1.]
 [ 1.  1.  1.  6.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4. 15.]]",232.1277011051908,279.9770839406871,141.08167486857394,66.38377556514284,66.88763969799946,312.25813214448357
"[[13.  3.  3.  3.  3.]
 [ 3.  3.  3.  6.  3.]
 [ 1.  1.  1.  4.  1.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4. 15.]]",173.7483244283028,57.39518246985519,101.80314181814714,41.64814630138233,-53.417606867576765,86.77962055885602
"[[13.  3.  3.  3.  3.]
 [ 3.  3.  6.  3.  3.]
 [ 1.  1.  4.  1.  1.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4. 15.]]",94.64931928723468,9.283113407499512,16.903499999999998,-2.55,-31.7200576556354,0.0
"[[13.  3.  6.  3.  3.]
 [ 1.  1.  4.  1.  1.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4. 15.]]",0.0,-1.5,0.0,0.0,-30.0,-29.8429167
"[[ 3.  3.  6.  3.  3.]
 [ 1.  1.  4.  1.  1.]
 [14.  4.  4.  4. 15.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]]",0.0,0.0,0.0,0.0,-30.0,0.0
"[[ 3.  3.  3.  3. 14.]
 [ 3.  3.  3.  6.  3.]
 [ 1.  1.  1.  4.  1.]
 [ 4.  4.  4.  4.  4.]
 [14.  4.  4.  4.  4.]]",-111.10205844032166,-103.57330891819156,-114.78777823023654,-129.57911462119102,-157.33640829824304,-32.402467272680326
"[[ 3.  3.  3.  6. 14.]
 [ 1.  1.  1.  4.  1.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]
 [14.  4.  4.  4.  4.]]",-88.27221295419798,-86.16769694779379,-92.28230447305036,-86.51731830856421,-151.44642269999997,-41.87948561226398
"[[ 3.  3.  3.  3. 14.]
 [ 3.  3.  6.  3.  3.]
 [ 1.  1.  4.  1.  1.]
 [ 4.  4.  4.  4.  4.]
 [14.  4.  4.  4.  4.]]",-88.53921670804894,-103.57330891819156,-38.1,-127.88092383881892,-130.313541,-25.939808757300185
"[[ 3.  3.  3.  3. 14.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  6.  3.]
 [ 1.  1.  1.  4.  1.]
 [14.  4.  4.  4.  4.]]",-88.53921670804894,-75.87769694779378,-103.6869176041856,-51.0,-120.4589109,-29.304039051887003
"[[ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  6.  3.]
 [11.  1.  1.  4. 12.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]]",5.957032632476473,-55.90157298051791,-46.12746324108034,-67.78317381474554,-116.74052002770384,89.85490517319286
"[[ 3.  3.  3.  3.  3.]
 [ 3.  3.  6.  3.  3.]
 [11.  1.  4.  1. 12.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]]",7.845745842590791,-72.64541744680946,-43.00773292369299,-77.64846613794111,-96.13097471796368,102.80833760488731
"[[ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  6.]
 [11.  1.  1.  1. 15.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]]",5.618669954338469,-41.93256087524722,-27.28736588134864,-48.861130455473926,-127.88186389718165,170.95586871554684
"[[ 3.  3. 14.  3.  3.]
 [ 3.  3.  3.  6.  3.]
 [ 1.  1.  1.  4.  1.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4. 14.  4.  4.]]",-144.21783302076983,-108.005199,-131.13879899999998,-135.50323625699997,-105.54932036386312,-130.72097652151393
"[[ 3.  3. 14.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  6.  3.]
 [ 1.  1.  1.  4.  1.]
 [ 4.  4. 14.  4.  4.]]",-115.49324623446935,-105.9741,-146.03235929999997,-144.45378428008337,-92.43165384765578,-100.74846376152672
"[[ 3.  3. 14.  6.  3.]
 [ 1.  1.  1.  4.  1.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4. 14.  4.  4.]]",-151.88569525296873,-113.7036393,-130.14900389999997,-132.420786,-101.99229431663012,-89.35884651434284
"[[ 3.  3. 14.  3.  3.]
 [ 3.  3.  3.  3.  6.]
 [ 1.  1.  1.  1.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4. 14.  4.  4.]]",-111.70992722481093,-103.94991000000002,-145.1360427977928,-165.70085791738336,-80.41307842756947,-108.1610938186162
"[[ 3.  3. 14.  3.  3.]
 [ 3.  3.  6.  3.  3.]
 [ 1.  1.  4.  1.  1.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4. 14.  4.  4.]]",-154.73458717375888,-30.0,-147.778629,-128.67921428008336,-71.19125571821928,-112.69151287015578
"[[14.  3.  3.  3.  3.]
 [ 3.  3.  3.  6.  3.]
 [ 1.  1.  1.  4.  1.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4. 14.]]",-58.57658501252642,-80.52492489061824,-89.13657963478909,-117.13393810634626,23.992488746061987,-171.002848916843
"[[14.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  6.]
 [ 1.  1.  1.  1.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4. 14.]]",-76.95791577510215,-93.51447403978398,-89.77042671193672,-117.888009,46.98289529689448,-106.27104
"[[14.  3.  3.  6.  3.]
 [ 1.  1.  1.  4.  1.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4. 14.]]",-42.768251327158325,-93.55379327679992,-64.77194042498522,-93.16220227540174,7.844117905664795,-135.16332089999997
"[[ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  6.  3.]
 [12.  1.  1.  4. 11.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]]",-30.0,-42.56093912965828,-41.38896718650512,15.7318220463703,178.66148139032367,-93.52805442722956
"[[14.  3.  3.  3.  3.]
 [ 3.  3.  6.  3.  3.]
 [ 1.  1.  4.  1.  1.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4. 14.]]",-51.06233293902832,-84.20789370732386,-60.39967971193674,-85.6748695050294,31.513002245864502,-88.16210999999998
"[[14.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  6.  3.]
 [ 1.  1.  1.  4.  1.]
 [ 4.  4.  4.  4. 14.]]",-106.602,-80.45082532637272,-67.20865660196526,-93.45495861351262,24.440216939030027,-122.284254
"[[ 3.  3.  3.  6.  3.]
 [ 1.  1.  1.  4.  1.]
 [15.  4.  4.  4. 14.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]]",84.23871189862675,-53.005248844238274,-16.398967186505125,13.588548250231106,157.48659570447066,-74.98706745807338
"[[ 3.  3.  3.  3. 13.]
 [ 3.  3.  3.  6.  3.]
 [ 1.  1.  1.  4.  1.]
 [ 4.  4.  4.  4.  4.]
 [15.  4.  4.  4.  4.]]",179.5846386950411,238.8005496281853,155.62472779090993,159.87532001133377,171.27430628451964,30.405141717129368
"[[ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [14.  3.  3.  6. 13.]
 [ 1.  1.  1.  4.  1.]
 [ 4.  4.  4.  4.  4.]]",50.38971803844306,-13.99403569964702,0.0,10.768042109415967,95.02258779321116,-55.300364248633926
"[[ 3.  3. 13.  3.  3.]
 [ 3.  3.  3.  6.  3.]
 [ 1.  1.  1.  4.  1.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4. 15.  4.  4.]]",162.29400174432934,58.36199187435134,64.88371153737454,115.52318631581,112.30328458097604,197.1218906267172
"[[ 3.  3. 13.  3.  3.]
 [ 3.  3.  6.  3.  3.]
 [ 1.  1.  4.  1.  1.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4. 15.  4.  4.]]",-0.69,-1.5,46.96231406604804,0.0,-0.6,147.04915749996343
"[[13.  3.  3.  3.  3.]
 [ 3.  6.  3.  3.  1.]
 [ 1.  4.  1.  1.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4. 15.]]",0.0,-1.5,3.0,0.0,-51.0,0.21
"[[13.  3.  3.  3.  3.]
 [ 6.  3.  3.  1.  1.]
 [ 4.  1.  1.  4.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4. 15.]]",0.0,-1.5,0.0,0.0,0.0,0.0
"[[13.  3.  3.  3.  1.]
 [ 3.  3.  1.  1.  4.]
 [ 1.  1.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4. 15.]]",-1.5,5.2134,0.0,0.0,-30.0,0.0
"[[ 3.  3.  3.  3.  1.]
 [ 3.  3.  1.  1.  4.]
 [11.  1.  4.  4. 15.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]]",-30.0,0.0,0.0,0.0,-30.0,0.0
"[[ 3.  3.  3.  6.  3.]
 [ 1.  1.  1.  4.  1.]
 [14.  4.  4.  4. 15.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]]",14.236290221347591,-45.62790353742668,-30.832228089583964,-72.96270118439207,-127.98984203770316,67.19015290505078
"[[ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [13.  3.  3.  6. 14.]
 [ 1.  1.  1.  4.  1.]
 [ 4.  4.  4.  4.  4.]]",-18.892687335560456,-51.0,-18.74684892952335,-63.01381524145863,-38.1,111.13961432843053
"[[13.  3.  3.  6.  3.]
 [ 1.  1.  1.  4.  1.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4. 15.]]",40.50825007740802,3.0,75.98829122136144,-30.0,-51.5251342678329,15.378920159192338
"[[13.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  6.  3.]
 [ 1.  1.  1.  4.  1.]
 [ 4.  4.  4.  4. 15.]]",7.545182041878943,101.62457388519294,-29.79021,58.99300790559988,-40.35047607210394,0.0
"[[13.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  6.]
 [ 1.  1.  1.  1.  4.]
 [ 4.  4.  4.  4. 15.]]",8.274042005248592,59.374267948626965,-3.285,83.35718602904605,-65.69999999999999,25.56644221062988
"[[13.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  6.]
 [ 1.  1.  1.  1.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4. 15.]]",117.09711655716252,162.4357366598909,33.79266309244454,14.772046907780506,27.15181879253752,215.8707063510948
"[[13.  3.  3.  3.  6.]
 [ 1.  1.  1.  1.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4. 15.]]",61.18285540161001,26.183838629767585,3.0,-28.362747,-30.0,118.23229449695545
"[[13.  3.  3.  3.  3.]
 [ 1.  1.  1.  1.  1.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4. 15.]]",7.272205844529114,3.0,3.0,-61.00553085185903,-65.69999999999999,173.3909378036279
"[[13.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 1.  1.  1.  1.  1.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4. 15.]]",122.62030692480168,189.29858836251165,31.043671796852188,43.3629755424253,-70.22172193630965,242.2081012200852
"[[13.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 1.  1.  1.  1.  1.]
 [ 4.  4.  4.  4. 15.]]",11.048890808051404,96.29742405005078,-29.19,61.59127839488341,-75.98999999999998,50.73179074822209
"[[ 3.  3. 13.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 1.  1.  1.  1.  1.]
 [ 4.  4. 15.  4.  4.]]",136.06090759356812,42.98417225568589,26.47787564193204,233.48474473441604,63.53574416429947,109.37779363666895
"[[ 3.  3. 13.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 3.  3.  3.  3.  3.]
 [ 1.  1. 12.  1.  1.]]",0.0,175.70294767688338,40.245327061937765,96.66825327714888,42.4570579692257,0.0
"[[ 3.  3. 13.  6.  3.]
 [ 1.  1.  1.  4.  1.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4. 15.  4.  4.]]",58.69229436024435,-30.0,168.0205726183451,-64.88999999999999,0.4599000000000001,41.90582103133002
"[[11.  1.  1.  4.  1.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4.  4.]
 [ 4.  4.  4.  4. 15.]]",0.0,0.0,3.0,0.0,0.0,0.0
